chr1	163320000	165120000
chr1	165120000	166840000
chr1	166840000	167080000
chr1	167080000	167560000
chr1	167560000	169400000
chr1	169400000	169840000
chr1	169840000	171480000
chr1	171480000	172440000
chr1	172440000	173240000
chr1	173240000	174240000
chr1	174240000	174760000
chr1	174760000	175000000
chr1	175000000	176240000
chr1	176240000	178280000
chr1	178280000	179080000
chr1	179080000	179680000
chr1	179840000	180200000
chr1	180200000	180480000
chr1	180480000	181200000
chr1	181200000	182080000
chr1	182080000	182440000
chr1	182560000	182840000
chr1	182840000	183640000
chr1	183640000	184720000
chr1	184720000	185200000
chr1	185200000	185720000
chr1	185720000	186360000
chr1	186360000	187000000
chr1	187000000	188720000
chr1	188720000	190480000
chr1	190480000	191360000
chr1	191360000	192440000
chr1	192440000	193040000
chr1	193040000	195840000
chr1	195840000	196760000
chr1	196760000	197400000
chr1	197400000	197960000
chr1	197960000	198480000
chr1	198480000	198720000
chr1	198720000	199600000
chr1	199600000	200520000
chr1	200520000	201120000
chr1	201120000	201440000
chr1	201440000	202160000
chr1	202160000	203000000
chr1	203000000	203840000
chr1	203840000	204160000
chr1	204160000	204400000
chr1	204400000	205280000
chr1	205280000	205760000
chr1	205760000	206160000
chr1	206400000	207000000
chr1	207000000	207800000
chr1	207800000	209560000
chr1	209560000	209840000
chr1	209840000	211280000
chr1	211280000	211520000
chr1	211680000	212040000
chr1	212040000	212440000
chr1	212440000	213080000
chr1	213080000	214200000
chr1	214200000	214600000
chr1	214600000	215600000
chr1	215600000	216600000
chr1	216600000	217360000
chr1	217360000	218240000
chr1	218240000	219840000
chr1	219840000	220800000
chr1	220800000	221240000
chr1	221240000	222480000
chr1	222480000	223120000
chr1	223120000	223560000
chr1	223680000	224480000
chr1	224480000	224960000
chr1	224960000	225400000
chr1	225400000	226000000
chr1	226120000	226400000
chr1	226400000	226880000
chr1	226880000	227960000
chr1	228080000	228560000
chr1	228720000	229240000
chr1	229240000	229520000
chr1	229520000	230320000
chr1	230320000	231240000
chr1	231240000	231640000
chr1	231640000	232600000
chr1	232600000	233280000
chr1	233280000	234120000
chr1	234120000	235120000
chr1	235120000	235480000
chr1	235480000	236080000
chr1	236080000	236600000
chr1	236600000	237640000
chr1	237640000	238960000
chr1	238960000	239320000
chr1	239320000	240000000
chr1	240000000	240720000
chr1	240720000	241520000
chr1	241520000	241880000
chr1	241880000	242960000
chr1	243200000	244000000
chr1	244000000	244320000
chr1	244320000	245080000
chr1	245080000	246000000
chr1	246000000	246480000
chr1	246480000	246800000
chr1	246800000	247520000
chr1	247520000	248880000
chr2	120000	1840000
chr2	1840000	2840000
chr2	2840000	3680000
chr2	3680000	4800000
chr2	4800000	6840000
chr2	6840000	8840000
chr2	8840000	9120000
chr2	9120000	9400000
chr2	9400000	10080000
chr2	10080000	10680000
chr2	10680000	11120000
chr2	11120000	11680000
chr2	11680000	13040000
chr2	13040000	14480000
chr2	14480000	15160000
chr2	15160000	15600000
chr2	15600000	16600000
chr2	16600000	17440000
chr2	17440000	17680000
chr2	17680000	18360000
chr2	18360000	19920000
chr2	19920000	20320000
chr2	20320000	22320000
chr2	22320000	23320000
chr2	23320000	23800000
chr2	23800000	24920000
chr2	24920000	25600000
chr2	25720000	27040000
chr2	27040000	27360000
chr2	27360000	27680000
chr2	27680000	28520000
chr2	28520000	28800000
chr2	28800000	30120000
chr2	30120000	30720000
chr2	30720000	31840000
chr2	31840000	32360000
chr2	32360000	33600000
chr2	33600000	34600000
chr2	34600000	35440000
chr2	35440000	35880000
chr2	35880000	36760000
chr2	36760000	37880000
chr2	37880000	38280000
chr2	38280000	38760000
chr2	38760000	39760000
chr2	39760000	41840000
chr2	41840000	42080000
chr2	42080000	42360000
chr2	42360000	42800000
chr2	42800000	43600000
chr2	43600000	44960000
chr2	44960000	45600000
chr2	45600000	45960000
chr2	45960000	46920000
chr2	46920000	47400000
chr2	47400000	47800000
chr2	47800000	48120000
chr2	48120000	48560000
chr2	48560000	50520000
chr2	50520000	51720000
chr2	51720000	52400000
chr2	52400000	53760000
chr2	53760000	54720000
chr2	54720000	55240000
chr2	55240000	55640000
chr2	55640000	57560000
chr2	57560000	60680000
chr2	60680000	61920000
chr2	61920000	62440000
chr2	62440000	63600000
chr2	63600000	64000000
chr2	64000000	64520000
chr2	64520000	65240000
chr2	65240000	65600000
chr2	65600000	68040000
chr2	68040000	68960000
chr2	68960000	69320000
chr2	69320000	70280000
chr2	70280000	71000000
chr2	71000000	71520000
chr2	71520000	72880000
chr2	72880000	73200000
chr2	73200000	74600000
chr2	74600000	75640000
chr2	75640000	76600000
chr2	76600000	78000000
chr2	78000000	79000000
chr2	79000000	79920000
chr2	79920000	80960000
chr2	80960000	83240000
chr2	83240000	84440000
chr2	84440000	84880000
chr2	84880000	85320000
chr2	85320000	85600000
chr2	85600000	86840000
chr2	88000000	88840000
chr2	94880000	95760000
chr2	96040000	97040000
chr2	97640000	98400000
chr2	98400000	98600000
chr2	98600000	99080000
chr2	99080000	99520000
chr2	99520000	100400000
chr2	100560000	101000000
chr2	101000000	101240000
chr2	101240000	101880000
chr2	102000000	102480000
chr2	102480000	103920000
chr2	103920000	105280000
chr2	105280000	106080000
chr2	106080000	106400000
chr2	106560000	108200000
chr2	108200000	108720000
chr2	108720000	110240000
chr2	110680000	111120000
chr2	111520000	112960000
chr2	112960000	113440000
chr2	113640000	117800000
chr2	117800000	119320000
chr2	119320000	120200000
chr2	120200000	120680000
chr2	120680000	121080000
chr2	121080000	121360000
chr2	121360000	121760000
chr2	121760000	124000000
chr2	124000000	125680000
chr2	125680000	127160000
chr2	127160000	127520000
chr2	127520000	127880000
chr2	127880000	130400000
chr2	130720000	131120000
chr2	131320000	131760000
chr2	132360000	133200000
chr2	133200000	133840000
chr2	133840000	134440000
chr2	134440000	134920000
chr2	134920000	135800000
chr2	135800000	136400000
chr2	136400000	137840000
chr2	137840000	138840000
chr2	138840000	140880000
chr2	140880000	143040000
chr2	143040000	145800000
chr2	145800000	146720000
chr2	146720000	147920000
chr2	147920000	148520000
chr2	148520000	149000000
chr2	149000000	149560000
chr2	149560000	151280000
chr2	151440000	152040000
chr2	152040000	152720000
chr2	152720000	154400000
chr2	154400000	155360000
chr2	155400000	157280000
chr2	157280000	158000000
chr2	158000000	158440000
chr2	158440000	158840000
chr2	158840000	160040000
chr2	160040000	161280000
chr2	161280000	162160000
chr2	162160000	162880000
chr2	162880000	164720000
chr2	164720000	165960000
chr2	165960000	168160000
chr2	168160000	168960000
chr2	168960000	169400000
chr2	169400000	169920000
chr2	169920000	170920000
chr2	170920000	171560000
chr2	171560000	172120000
chr2	172120000	172560000
chr2	172720000	174440000
chr2	174560000	176120000
chr2	176120000	176640000
chr2	176640000	177160000
chr2	177160000	177800000
chr2	177800000	178440000
chr2	178440000	179160000
chr2	179160000	180080000
chr2	180080000	181080000
chr2	181080000	181560000
chr2	181720000	182120000
chr2	182120000	182680000
chr2	182680000	183120000
chr2	183120000	184600000
chr2	184600000	185280000
chr2	185280000	186480000
chr2	186480000	186800000
chr2	186800000	187480000
chr2	187480000	188520000
chr2	188520000	189640000
chr2	189640000	191040000
chr2	191040000	191520000
chr2	191520000	192160000
chr2	192160000	193640000
chr2	193640000	194520000
chr2	194520000	194880000
chr2	194880000	195320000
chr2	195320000	196080000
chr2	196080000	196800000
chr2	196800000	197400000
chr2	197400000	199960000
chr2	199960000	200840000
chr2	200840000	201200000
chr2	201200000	201760000
chr2	201760000	202200000
chr2	202200000	203480000
chr2	203480000	203920000
chr2	203920000	205960000
chr2	205960000	207520000
chr2	207520000	208080000
chr2	208080000	209320000
chr2	209320000	209600000
chr2	209600000	209960000
chr2	209960000	210240000
chr2	210240000	212600000
chr2	212600000	213160000
chr2	213240000	215320000
chr2	215320000	216040000
chr2	216040000	217760000
chr2	217760000	218160000
chr2	218160000	219640000
chr2	219640000	222000000
chr2	222000000	222640000
chr2	222640000	223720000
chr2	223720000	224320000
chr2	224320000	224800000
chr2	224800000	225640000
chr2	225640000	227120000
chr2	227120000	227320000
chr2	227320000	227640000
chr2	227800000	228680000
chr2	228680000	229760000
chr2	229760000	230840000
chr2	230840000	231480000
chr2	231480000	232560000
chr2	232560000	233400000
chr2	233400000	234520000
chr2	234520000	235120000
chr2	235120000	235760000
chr2	235760000	236280000
chr2	236280000	237120000
chr2	237120000	237480000
chr2	237480000	238280000
chr2	238280000	240160000
chr2	240160000	240480000
chr2	240480000	240840000
chr2	240840000	242080000
chr3	80000	3160000
chr3	3160000	4320000
chr3	4320000	4680000
chr3	4680000	5120000
chr3	5120000	6840000
chr3	6840000	8640000
chr3	8640000	9320000
chr3	9320000	9760000
chr3	9760000	10320000
chr3	10320000	12120000
chr3	12120000	12560000
chr3	12560000	13480000
chr3	13480000	14120000
chr3	14120000	14600000
chr3	14600000	15080000
chr3	15080000	15560000
chr3	15560000	16280000
chr3	16280000	16560000
chr3	16560000	17240000
chr3	17240000	17840000
chr3	17840000	19040000
chr3	19040000	19920000
chr3	19920000	20200000
chr3	20200000	22120000
chr3	22120000	22920000
chr3	22920000	23960000
chr3	23960000	24240000
chr3	24240000	25600000
chr3	25600000	26720000
chr3	26720000	27160000
chr3	27280000	28360000
chr3	28360000	30000000
chr3	30000000	30760000
chr3	30760000	31160000
chr3	31160000	31520000
chr3	31520000	31760000
chr3	31760000	32360000
chr3	32480000	33120000
chr3	33120000	33400000
chr3	33400000	33840000
chr3	33840000	35960000
chr3	35960000	36720000
chr3	36720000	37280000
chr3	37280000	37840000
chr3	37840000	38520000
chr3	38680000	39040000
chr3	39040000	39400000
chr3	39400000	40320000
chr3	40320000	41240000
chr3	41240000	41880000
chr3	41880000	42240000
chr3	42240000	42560000
chr3	42560000	43520000
chr3	43520000	44320000
chr3	44320000	45000000
chr3	45000000	45520000
chr3	45520000	46440000
chr3	46600000	47400000
chr3	47400000	47800000
chr3	47800000	48200000
chr3	48200000	49000000
chr3	49000000	50320000
chr3	50320000	51400000
chr3	51400000	51920000
chr3	51920000	52440000
chr3	52440000	53280000
chr3	53280000	53920000
chr3	53920000	55400000
chr3	55400000	56560000
chr3	56560000	57600000
chr3	57600000	57920000
chr3	57920000	58560000
chr3	58560000	61400000
chr3	61400000	62200000
chr3	62200000	62560000
chr3	62560000	63280000
chr3	63280000	64000000
chr3	64000000	64480000
chr3	64480000	65440000
chr3	65440000	66240000
chr3	66240000	66840000
chr3	66840000	67800000
chr3	67800000	69000000
chr3	69000000	69960000
chr3	69960000	70960000
chr3	70960000	71680000
chr3	71680000	72840000
chr3	72840000	73080000
chr3	73080000	73840000
chr3	73840000	75360000
chr3	75920000	76600000
chr3	76600000	77320000
chr3	77320000	78200000
chr3	78200000	78640000
chr3	78640000	79040000
chr3	79040000	79520000
chr3	79520000	80720000
chr3	80720000	81280000
chr3	81280000	82160000
chr3	82160000	83560000
chr3	83560000	83960000
chr3	83960000	84760000
chr3	84760000	85600000
chr3	85600000	86680000
chr3	86680000	87200000
chr3	87200000	88200000
chr3	88280000	89080000
chr3	89080000	90320000
chr3	93840000	96320000
chr3	96320000	96840000
chr3	96840000	97760000
chr3	97760000	98040000
chr3	98040000	98600000
chr3	98600000	99800000
chr3	99800000	100280000
chr3	100280000	101680000
chr3	101680000	102240000
chr3	102240000	102560000
chr3	102560000	103960000
chr3	103960000	105520000
chr3	105520000	107160000
chr3	107160000	108480000
chr3	108480000	111640000
chr3	111640000	112040000
chr3	112040000	112560000
chr3	112560000	113040000
chr3	113040000	113320000
chr3	113320000	113720000
chr3	113720000	114120000
chr3	114120000	115840000
chr3	115840000	116760000
chr3	116760000	118880000
chr3	118880000	119120000
chr3	119120000	119720000
chr3	119800000	120200000
chr3	120200000	121480000
chr3	121480000	122360000
chr3	122360000	123280000
chr3	123280000	123600000
chr3	123600000	124560000
chr3	124720000	125720000
chr3	125720000	127560000
chr3	127560000	128040000
chr3	128040000	128600000
chr3	128600000	128960000
chr3	128960000	129320000
chr3	129320000	130120000
chr3	130120000	131000000
chr3	131000000	132400000
chr3	132400000	133440000
chr3	133440000	133840000
chr3	133840000	134200000
chr3	134200000	134560000
chr3	134560000	136040000
chr3	136040000	137040000
chr3	137040000	138080000
chr3	138080000	138960000
chr3	138960000	139360000
chr3	139360000	140920000
chr3	140920000	141240000
chr3	141240000	141920000
chr3	141920000	142320000
chr3	142320000	143000000
chr3	143000000	143760000
chr3	143760000	146200000
chr3	146200000	146640000
chr3	146640000	148960000
chr3	148960000	149480000
chr3	149480000	149760000
chr3	149760000	150240000
chr3	150240000	150520000
chr3	150520000	151160000
chr3	151160000	151960000
chr3	151960000	152600000
chr3	152600000	153800000
chr3	153800000	155720000
chr3	155720000	155960000
chr3	155960000	156520000
chr3	156520000	157160000
chr3	157160000	157520000
chr3	157520000	158640000
chr3	158640000	159280000
chr3	159280000	159840000
chr3	159840000	160520000
chr3	160520000	161440000
chr3	161440000	163040000
chr3	163040000	163520000
chr3	163520000	165240000
chr3	165240000	167400000
chr3	167400000	167920000
chr3	167920000	168880000
chr3	168880000	169760000
chr3	169760000	170880000
chr3	170880000	171600000
chr3	171600000	171840000
chr3	171840000	172760000
chr3	172760000	175120000
chr3	175120000	176480000
chr3	176480000	178400000
chr3	178400000	179000000
chr3	179000000	179360000
chr3	179360000	179600000
chr3	179600000	180600000
chr3	180600000	182720000
chr3	182720000	183400000
chr3	183400000	183840000
chr3	183840000	184360000
chr3	184360000	184800000
chr3	184800000	185600000
chr3	185600000	185920000
chr3	185920000	186840000
chr3	186840000	187200000
chr3	187200000	187720000
chr3	187720000	189240000
chr3	189240000	189960000
chr3	189960000	190480000
chr3	190480000	190720000
chr3	190720000	192480000
chr3	192480000	193600000
chr3	193600000	194400000
chr3	194400000	195280000
chr3	195280000	195560000
chr3	195560000	195960000
chr3	195960000	196520000
chr3	196520000	197560000
chr3	197560000	198080000
chr4	80000	1360000
chr4	1360000	1680000
chr4	1680000	2200000
chr4	2200000	2480000
chr4	2480000	2960000
chr4	2960000	3480000
chr4	3480000	3960000
chr4	4160000	6560000
chr4	6560000	7760000
chr4	7760000	8160000
chr4	8160000	8600000
chr4	8600000	8960000
chr4	9680000	10520000
chr4	10520000	11440000
chr4	11440000	11720000
chr4	11720000	12720000
chr4	12720000	13600000
chr4	13600000	15200000
chr4	15200000	15680000
chr4	15680000	16000000
chr4	16000000	16280000
chr4	16280000	17480000
chr4	17480000	18640000
chr4	18640000	20720000
chr4	20720000	21760000
chr4	21760000	22400000
chr4	22400000	22720000
chr4	22720000	24480000
chr4	24480000	25160000
chr4	25160000	25400000
chr4	25400000	25800000
chr4	25800000	26440000
chr4	26440000	27040000
chr4	27040000	30360000
chr4	30360000	30680000
chr4	30680000	31720000
chr4	31720000	32800000
chr4	32800000	34720000
chr4	34720000	35960000
chr4	35960000	37600000
chr4	37600000	38040000
chr4	38040000	38760000
chr4	38760000	39440000
chr4	39440000	40000000
chr4	40000000	40920000
chr4	40920000	41240000
chr4	41240000	41680000
chr4	41680000	41920000
chr4	41920000	42280000
chr4	42280000	42880000
chr4	42880000	44680000
chr4	44680000	46320000
chr4	46320000	46840000
chr4	46840000	48120000
chr4	48120000	49080000
chr4	51880000	53000000
chr4	53000000	54280000
chr4	54280000	55360000
chr4	55360000	55880000
chr4	55880000	56360000
chr4	56360000	56960000
chr4	56960000	58200000
chr4	58200000	60480000
chr4	60480000	62160000
chr4	62160000	62720000
chr4	62720000	63560000
chr4	63560000	64600000
chr4	64600000	67400000
chr4	67400000	68200000
chr4	68200000	69640000
chr4	69640000	70560000
chr4	70560000	71040000
chr4	71040000	71720000
chr4	71720000	72320000
chr4	72320000	73040000
chr4	73040000	74160000
chr4	74160000	74680000
chr4	74680000	75520000
chr4	75520000	75880000
chr4	75880000	76760000
chr4	76760000	77240000
chr4	77320000	78560000
chr4	78560000	78920000
chr4	78920000	80280000
chr4	80280000	81080000
chr4	81080000	81360000
chr4	81360000	82360000
chr4	82360000	82800000
chr4	82800000	83480000
chr4	83480000	85040000
chr4	85040000	85760000
chr4	85760000	86080000
chr4	86240000	87240000
chr4	87240000	88520000
chr4	88520000	89120000
chr4	89120000	89920000
chr4	89920000	90320000
chr4	90320000	91520000
chr4	91520000	92160000
chr4	92160000	93800000
chr4	93800000	94280000
chr4	94280000	95120000
chr4	95120000	96360000
chr4	96360000	97160000
chr4	97160000	98080000
chr4	98080000	99080000
chr4	99080000	99480000
chr4	99480000	99960000
chr4	99960000	100920000
chr4	100920000	101760000
chr4	101760000	102320000
chr4	102320000	103120000
chr4	103120000	103960000
chr4	103960000	104880000
chr4	104880000	105480000
chr4	105480000	105720000
chr4	105720000	107920000
chr4	107920000	108640000
chr4	108640000	109400000
chr4	109400000	110000000
chr4	110000000	110520000
chr4	110520000	111000000
chr4	111000000	112080000
chr4	112080000	112640000
chr4	112760000	113920000
chr4	113920000	114400000
chr4	114400000	114720000
chr4	114720000	115560000
chr4	115560000	115880000
chr4	115880000	116840000
chr4	116840000	117120000
chr4	117120000	118440000
chr4	118680000	120040000
chr4	120040000	121320000
chr4	121320000	121800000
chr4	121800000	122600000
chr4	122600000	122960000
chr4	122960000	124320000
chr4	124320000	125280000
chr4	125280000	126600000
chr4	126600000	127800000
chr4	127800000	128880000
chr4	128880000	130360000
chr4	130360000	130720000
chr4	130720000	131080000
chr4	131080000	131680000
chr4	131960000	132640000
chr4	132640000	134480000
chr4	134480000	134920000
chr4	134920000	136880000
chr4	136880000	138000000
chr4	138000000	139000000
chr4	139000000	140360000
chr4	140360000	140880000
chr4	140880000	141720000
chr4	141720000	143160000
chr4	143160000	143840000
chr4	144200000	145120000
chr4	145120000	145640000
chr4	145640000	146240000
chr4	146240000	147000000
chr4	147120000	147600000
chr4	147600000	147880000
chr4	147880000	149360000
chr4	149360000	149960000
chr4	149960000	151080000
chr4	151080000	152400000
chr4	152400000	152760000
chr4	152760000	153120000
chr4	153120000	153760000
chr4	153760000	155400000
chr4	155400000	155800000
chr4	155800000	157200000
chr4	157200000	158240000
chr4	158240000	158640000
chr4	158640000	159480000
chr4	159480000	161240000
chr4	161240000	162480000
chr4	162480000	163040000
chr4	163040000	163480000
chr4	163480000	165080000
chr4	165080000	166120000
chr4	166120000	167000000
chr4	167000000	167320000
chr4	167320000	168160000
chr4	168160000	168920000
chr4	168920000	169600000
chr4	169760000	170080000
chr4	170080000	171840000
chr4	171840000	172240000
chr4	172240000	172920000
chr4	172920000	174320000
chr4	174320000	175560000
chr4	175560000	175920000
chr4	175920000	176360000
chr4	176360000	177080000
chr4	177080000	177440000
chr4	177440000	178560000
chr4	178560000	179320000
chr4	179320000	179840000
chr4	179840000	180680000
chr4	180680000	183320000
chr4	183320000	184240000
chr4	184240000	184720000
chr4	184720000	185400000
chr4	185400000	186200000
chr4	186200000	187600000
chr4	187600000	188400000
chr4	188400000	188760000
chr4	188760000	189600000
chr5	80000	1640000
chr5	1640000	4880000
chr5	4880000	5440000
chr5	5440000	6760000
chr5	6760000	7880000
chr5	7880000	8760000
chr5	8760000	9280000
chr5	9280000	10240000
chr5	10240000	10680000
chr5	10680000	12040000
chr5	12040000	13960000
chr5	13960000	14320000
chr5	14320000	14680000
chr5	14680000	15040000
chr5	15040000	16480000
chr5	16480000	17200000
chr5	17200000	18320000
chr5	18320000	19640000
chr5	19640000	20720000
chr5	20920000	21800000
chr5	21800000	22840000
chr5	22840000	23200000
chr5	23200000	23800000
chr5	23800000	24120000
chr5	24120000	26720000
chr5	26720000	28040000
chr5	28040000	28880000
chr5	28880000	29840000
chr5	29840000	31520000
chr5	31520000	32120000
chr5	32120000	32640000
chr5	32640000	33440000
chr5	33440000	34080000
chr5	34400000	34920000
chr5	34920000	36040000
chr5	36040000	36720000
chr5	36720000	37400000
chr5	37400000	38200000
chr5	38200000	38920000
chr5	38920000	39560000
chr5	39560000	40880000
chr5	40880000	41680000
chr5	41680000	42920000
chr5	42920000	43600000
chr5	43600000	44800000
chr5	44800000	46160000
chr5	50280000	50800000
chr5	50800000	52720000
chr5	52720000	54240000
chr5	54240000	54520000
chr5	54520000	55160000
chr5	55160000	55720000
chr5	55720000	56240000
chr5	56240000	56880000
chr5	56880000	57280000
chr5	57280000	58480000
chr5	58480000	58880000
chr5	59000000	59800000
chr5	59800000	60920000
chr5	60920000	61680000
chr5	61680000	62240000
chr5	62400000	64120000
chr5	64120000	64640000
chr5	64640000	65560000
chr5	65560000	66240000
chr5	66240000	66840000
chr5	66840000	67160000
chr5	67160000	68280000
chr5	68280000	69040000
chr5	69040000	69520000
chr5	71480000	72320000
chr5	72320000	72880000
chr5	72880000	73560000
chr5	73560000	74680000
chr5	74680000	75320000
chr5	75320000	75720000
chr5	75720000	76280000
chr5	76280000	76800000
chr5	76800000	77480000
chr5	77480000	78280000
chr5	78280000	79000000
chr5	79000000	79520000
chr5	79520000	80080000
chr5	80080000	80320000
chr5	80320000	80680000
chr5	80680000	81280000
chr5	81280000	82280000
chr5	82280000	83600000
chr5	83600000	86960000
chr5	86960000	87440000
chr5	87440000	88680000
chr5	88680000	90800000
chr5	90800000	91440000
chr5	91440000	92280000
chr5	92280000	93560000
chr5	93560000	94520000
chr5	94520000	94920000
chr5	94920000	95280000
chr5	95280000	96720000
chr5	96720000	97200000
chr5	97200000	98840000
chr5	98840000	99080000
chr5	99080000	100360000
chr5	100360000	101080000
chr5	101080000	101400000
chr5	101400000	102440000
chr5	102440000	103200000
chr5	103200000	103520000
chr5	103520000	104200000
chr5	104200000	106080000
chr5	106080000	107280000
chr5	107280000	107680000
chr5	107680000	108400000
chr5	108400000	109480000
chr5	109480000	110080000
chr5	110080000	110720000
chr5	110720000	111120000
chr5	111120000	111520000
chr5	111520000	112160000
chr5	112160000	112520000
chr5	112520000	112960000
chr5	112960000	113600000
chr5	113600000	115280000
chr5	115280000	115600000
chr5	115600000	116080000
chr5	116080000	118040000
chr5	118040000	118960000
chr5	118960000	119440000
chr5	119440000	120480000
chr5	120640000	122160000
chr5	122160000	123640000
chr5	123640000	126320000
chr5	126320000	126600000
chr5	126600000	127520000
chr5	127520000	128200000
chr5	128200000	128880000
chr5	128880000	129160000
chr5	129160000	129880000
chr5	129880000	131160000
chr5	131160000	131440000
chr5	131440000	132040000
chr5	132040000	132880000
chr5	132880000	133360000
chr5	133360000	134000000
chr5	134000000	134920000
chr5	134920000	135400000
chr5	135400000	137760000
chr5	137760000	139400000
chr5	139400000	140040000
chr5	140160000	140720000
chr5	140720000	141600000
chr5	141600000	141960000
chr5	141960000	142600000
chr5	142720000	142920000
chr5	142920000	144200000
chr5	144200000	146080000
chr5	146080000	146520000
chr5	146520000	147000000
chr5	147000000	147600000
chr5	147600000	148720000
chr5	148720000	149280000
chr5	149280000	150400000
chr5	150400000	151320000
chr5	151320000	151760000
chr5	151760000	153480000
chr5	153480000	153960000
chr5	153960000	154440000
chr5	154440000	154640000
chr5	154640000	154960000
chr5	154960000	157160000
chr5	157160000	157760000
chr5	157760000	158720000
chr5	158720000	159160000
chr5	159160000	160000000
chr5	160000000	160400000
chr5	160400000	163440000
chr5	163440000	164520000
chr5	164520000	165000000
chr5	165000000	165520000
chr5	165520000	166960000
chr5	167240000	167600000
chr5	167600000	168240000
chr5	168240000	169600000
chr5	169600000	170080000
chr5	170200000	170640000
chr5	170640000	171360000
chr5	171360000	171880000
chr5	171880000	172440000
chr5	172440000	172960000
chr5	172960000	173280000
chr5	173280000	174000000
chr5	174000000	174920000
chr5	174920000	175960000
chr5	176280000	177640000
chr5	177920000	179680000
chr5	179680000	180120000
chr5	180120000	180760000
chr5	180760000	181240000
chr6	240000	1440000
chr6	1440000	2760000
chr6	2760000	4040000
chr6	4040000	5040000
chr6	5040000	5400000
chr6	5400000	6000000
chr6	6000000	6600000
